0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
447,
0,
0,
0,
0,
0,
426,
337,
0,
0,
425,
400,
458,
477,
324,
503,
439,
0,
0,
0,
0,
455,
505,
0,
445,
0,
0,
0,
0,
0,
0,
0,
425,
0,
498,
0,
446,
0,
0,
0,
478,
494,
0,
455,
0,
486,
0,
0,
0,
0,
466,
446,
461,
0,
0,
0,
0,
410,
0,
0,
0,
528,
0,
459,
0,
0,
531,
467,
0,
0,
0,
489,
0,
0,
478,
0,
0,
503,
0,
0,
0,
385,
2,
451,
0,
0,
0,
0,
542,
