greater than 5Log , greater than 3 Log , greater than 2 Log, greater than Log, greater than 0.5 Log, 
99,0,0,0,0
98,0,0,0,0
96,0,0,0,0
92,0,0,0,0
97,0,0,0,0
94,0,0,0,0
94,0,0,0,0
96,0,0,0,0
97,0,0,0,0
94,0,0,0,0
