0,
4925,
0,
4704,
4461,
3914,
0,
4554,
4552,
4343,
4104,
0,
4408,
3982,
4281,
3723,
4772,
0,
0,
4859,
5017,
4348,
0,
4302,
4724,
4381,
4638,
4246,
0,
4422,
3993,
4697,
4796,
4346,
0,
4376,
4427,
0,
4965,
0,
4208,
4534,
0,
4600,
4463,
0,
4697,
0,
0,
5044,
4460,
4564,
4174,
4671,
4358,
4059,
4780,
4796,
4473,
4450,
4913,
4873,
4713,
4705,
0,
4840,
4649,
4316,
4340,
0,
3889,
4494,
4391,
4693,
4561,
0,
0,
4528,
0,
4768,
4492,
4239,
4677,
3725,
0,
0,
4705,
0,
4436,
0,
3736,
4539,
4229,
4340,
4091,
4453,
4412,
5122,
3993,
0,
3908,
4361,
4849,
0,
4544,
4386,
0,
3584,
4609,
4980,
0,
4681,
4260,
4361,
4458,
0,
4831,
3876,
0,
0,
4474,
4798,
0,
3970,
4630,
0,
4559,
0,
4492,
4660,
4264,
4708,
0,
4408,
4165,
4214,
4819,
4441,
4942,
4522,
4251,
0,
4509,
4819,
4051,
4594,
0,
4576,
4961,
0,
4401,
4825,
0,
0,
4902,
0,
4795,
4624,
4294,
4305,
4005,
0,
4667,
0,
4129,
4951,
4238,
4324,
4168,
4809,
4261,
4873,
4385,
4288,
0,
4198,
4316,
4868,
4054,
0,
4423,
3905,
4004,
4286,
0,
4325,
3626,
3911,
3922,
4709,
4553,
0,
4208,
4614,
4624,
4475,
4510,
4443,
4804,
3464,
